pokemon_id,move_id,game_id,learn_method_id,level
381,226,3,5,
381,257,3,5,
381,296,3,5,
381,303,3,5,
381,319,3,5,
381,320,3,5,
381,356,3,5,
381,364,3,5,
381,412,3,5,
381,486,3,5,
381,552,3,5,
381,555,3,5,
381,556,3,5,
381,581,3,5,
381,587,3,5,
381,588,3,5,
381,592,3,5,
381,604,3,5,
381,605,3,5,
381,608,3,5,
381,619,3,5,
381,624,3,5,
381,640,3,5,
381,664,3,5,
381,674,3,5,
381,717,3,5,
381,729,3,5,
381,741,3,5,
381,751,3,5,
381,807,3,5,
382,127,1,1,1
382,256,1,1,1
382,324,1,1,1
382,607,1,1,1
382,762,1,1,1
382,247,1,1,5
382,604,1,1,9
382,566,1,1,13
382,211,1,1,17
382,605,1,1,21
382,134,1,1,25
382,556,1,1,29
382,331,1,1,33
382,729,1,1,37
382,691,1,1,41
382,222,1,1,45
382,853,1,1,49
382,16,1,3,
382,199,1,3,
382,309,1,3,
382,338,1,3,
382,340,1,3,
382,382,1,3,
382,383,1,3,
382,397,1,3,
382,427,1,3,
382,511,1,3,
382,587,1,3,
382,656,1,3,
382,664,1,3,
382,687,1,3,
382,717,1,3,
382,727,1,3,
382,775,1,3,
382,853,1,3,
382,862,1,3,
382,7,1,5,
382,91,1,5,
382,98,1,5,
382,105,1,5,
382,125,1,5,
382,174,1,5,
382,191,1,5,
382,200,1,5,
382,211,1,5,
382,222,1,5,
382,226,1,5,
382,242,1,5,
382,255,1,5,
382,283,1,5,
382,296,1,5,
382,303,1,5,
382,319,1,5,
382,342,1,5,
382,356,1,5,
382,412,1,5,
382,510,1,5,
382,552,1,5,
382,555,1,5,
382,556,1,5,
382,564,1,5,
382,588,1,5,
382,592,1,5,
382,594,1,5,
382,604,1,5,
382,605,1,5,
382,608,1,5,
382,615,1,5,
382,619,1,5,
382,624,1,5,
382,640,1,5,
382,674,1,5,
382,678,1,5,
382,691,1,5,
382,729,1,5,
382,741,1,5,
382,743,1,5,
382,751,1,5,
382,800,1,5,
382,807,1,5,
382,849,1,5,
382,127,2,1,1
382,256,2,1,1
382,324,2,1,1
382,475,2,1,1
382,607,2,1,1
382,762,2,1,1
382,362,2,1,5
382,604,2,1,10
382,605,2,1,15
382,862,2,1,20
382,134,2,1,25
382,556,2,1,30
382,729,2,1,35
382,691,2,1,40
382,853,2,1,45
382,222,2,1,50
382,455,2,3,
382,7,2,5,
382,16,2,5,
382,49,2,5,
382,71,2,5,
382,91,2,5,
382,98,2,5,
382,134,2,5,
382,199,2,5,
382,200,2,5,
382,215,2,5,
382,226,2,5,
382,242,2,5,
382,247,2,5,
382,255,2,5,
382,256,2,5,
382,296,2,5,
382,303,2,5,
382,319,2,5,
382,338,2,5,
382,340,2,5,
382,356,2,5,
382,382,2,5,
382,383,2,5,
382,412,2,5,
382,510,2,5,
382,544,2,5,
382,552,2,5,
382,556,2,5,
382,559,2,5,
382,564,2,5,
382,581,2,5,
382,588,2,5,
382,592,2,5,
382,602,2,5,
382,605,2,5,
382,608,2,5,
382,615,2,5,
382,619,2,5,
382,622,2,5,
382,624,2,5,
382,639,2,5,
382,640,2,5,
382,664,2,5,
382,674,2,5,
382,687,2,5,
382,691,2,5,
382,717,2,5,
382,727,2,5,
382,729,2,5,
382,730,2,5,
382,741,2,5,
382,743,2,5,
382,755,2,5,
382,757,2,5,
382,807,2,5,
382,841,2,5,
382,849,2,5,
382,853,2,5,
382,862,2,5,
382,127,3,1,1
382,256,3,1,1
382,324,3,1,1
382,475,3,1,1
382,607,3,1,1
382,762,3,1,1
382,362,3,1,5
382,604,3,1,10
382,605,3,1,15
382,862,3,1,20
382,134,3,1,25
382,556,3,1,30
382,729,3,1,35
382,691,3,1,40
382,853,3,1,45
382,222,3,1,50
382,91,3,5,
382,98,3,5,
382,105,3,5,
382,174,3,5,
382,191,3,5,
382,200,3,5,
382,215,3,5,
382,222,3,5,
382,226,3,5,
382,242,3,5,
382,255,3,5,
382,257,3,5,
382,296,3,5,
382,303,3,5,
382,319,3,5,
382,356,3,5,
382,412,3,5,
382,510,3,5,
382,552,3,5,
382,555,3,5,
382,556,3,5,
382,581,3,5,
382,587,3,5,
382,588,3,5,
382,592,3,5,
382,604,3,5,
382,605,3,5,
382,608,3,5,
382,619,3,5,
382,624,3,5,
382,640,3,5,
382,664,3,5,
382,674,3,5,
382,691,3,5,
382,717,3,5,
382,729,3,5,
382,741,3,5,
382,743,3,5,
382,751,3,5,
382,757,3,5,
382,807,3,5,
382,849,3,5,
383,481,1,1,1
383,480,1,1,6
383,837,1,1,6
383,833,1,1,9
383,478,1,1,13
383,17,1,1,15
383,835,1,1,17
383,436,1,1,20
383,592,1,1,25
383,687,1,1,25
383,25,1,1,28
383,200,1,1,32
383,482,1,1,35
383,289,1,1,39
383,250,1,1,44
383,25,1,3,
383,78,1,3,
383,199,1,3,
383,373,1,3,
383,687,1,3,
383,835,1,3,
383,181,1,4,
383,199,1,4,
383,251,1,4,
383,354,1,4,
383,479,1,4,
383,482,1,4,
383,696,1,4,
383,767,1,4,
383,784,1,4,
383,842,1,4,
383,35,1,5,
383,66,1,5,
383,91,1,5,
383,125,1,5,
383,174,1,5,
383,200,1,5,
383,226,1,5,
383,283,1,5,
383,320,1,5,
383,342,1,5,
383,364,1,5,
383,552,1,5,
383,581,1,5,
383,592,1,5,
383,594,1,5,
383,608,1,5,
383,615,1,5,
383,624,1,5,
383,626,1,5,
383,674,1,5,
383,741,1,5,
383,749,1,5,
383,751,1,5,
383,800,1,5,
383,839,1,5,
383,481,2,1,1
383,833,2,1,1
383,592,2,1,6
383,687,2,1,6
383,835,2,1,12
383,17,2,1,18
383,25,2,1,24
383,482,2,1,31
383,200,2,1,36
383,289,2,1,42
383,250,2,1,48
383,251,2,4,
383,696,2,4,
383,767,2,4,
383,784,2,4,
383,17,2,5,
383,35,2,5,
383,66,2,5,
383,78,2,5,
383,91,2,5,
383,165,2,5,
383,181,2,5,
383,199,2,5,
383,200,2,5,
383,215,2,5,
383,226,2,5,
383,289,2,5,
383,320,2,5,
383,354,2,5,
383,364,2,5,
383,373,2,5,
383,479,2,5,
383,482,2,5,
383,552,2,5,
383,581,2,5,
383,592,2,5,
383,608,2,5,
383,615,2,5,
383,624,2,5,
383,626,2,5,
383,674,2,5,
383,687,2,5,
383,741,2,5,
383,749,2,5,
383,839,2,5,
383,842,2,5,
383,481,3,1,1
383,833,3,1,1
383,592,3,1,6
383,687,3,1,6
383,835,3,1,12
383,17,3,1,18
383,25,3,1,24
383,482,3,1,31
383,200,3,1,36
383,289,3,1,42
383,250,3,1,48
383,181,3,4,
383,199,3,4,
383,251,3,4,
383,354,3,4,
383,479,3,4,
383,482,3,4,
383,696,3,4,
383,767,3,4,
383,784,3,4,
383,842,3,4,
383,35,3,5,
383,66,3,5,
383,91,3,5,
383,174,3,5,
383,200,3,5,
383,215,3,5,
383,226,3,5,
383,320,3,5,
383,364,3,5,
383,552,3,5,
383,581,3,5,
383,592,3,5,
383,608,3,5,
383,624,3,5,
383,626,3,5,
383,674,3,5,
383,741,3,5,
383,749,3,5,
383,751,3,5,
383,835,3,5,
383,839,3,5,
383,481,4,1,1
383,833,4,1,1
383,592,4,1,6
383,687,4,1,6
383,835,4,1,12
383,17,4,1,18
383,25,4,1,24
383,482,4,1,31
383,200,4,1,36
383,289,4,1,42
383,250,4,1,48
383,251,4,4,
383,696,4,4,
383,767,4,4,
383,784,4,4,
383,17,4,5,
383,66,4,5,
383,91,4,5,
383,108,4,5,
383,175,4,5,
383,181,4,5,
383,199,4,5,
383,200,4,5,
383,215,4,5,
383,226,4,5,
383,289,4,5,
383,340,4,5,
383,343,4,5,
383,354,4,5,
383,364,4,5,
383,373,4,5,
383,415,4,5,
383,479,4,5,
383,481,4,5,
383,482,4,5,
383,508,4,5,
383,552,4,5,
383,581,4,5,
383,592,4,5,
383,605,4,5,
383,608,4,5,
383,624,4,5,
383,674,4,5,
383,717,4,5,
383,727,4,5,
383,729,4,5,
383,741,4,5,
383,743,4,5,
383,749,4,5,
383,755,4,5,
383,767,4,5,
383,778,4,5,
383,835,4,5,
383,839,4,5,
383,842,4,5,
383,862,4,5,
384,54,1,1,1
384,480,1,1,1
384,481,1,1,1
384,784,1,1,1
384,795,1,1,1
384,833,1,1,1
384,837,1,1,1
384,862,1,1,1
384,480,1,1,6
384,837,1,1,6
384,833,1,1,9
384,478,1,1,13
384,17,1,1,15
384,835,1,1,17
384,436,1,1,20
384,592,1,1,25
384,687,1,1,25
384,25,1,1,28
384,200,1,1,34
384,482,1,1,39
384,289,1,1,45
384,250,1,1,52
384,784,1,2,
384,25,1,3,
384,78,1,3,
384,199,1,3,
384,373,1,3,
384,687,1,3,
384,727,1,3,
384,835,1,3,
384,862,1,3,
384,181,1,4,
384,199,1,4,
384,251,1,4,
384,354,1,4,
384,479,1,4,
384,482,1,4,
384,696,1,4,
384,767,1,4,
384,784,1,4,
384,842,1,4,
384,35,1,5,
384,66,1,5,
384,91,1,5,
384,125,1,5,
384,174,1,5,
384,200,1,5,
384,226,1,5,
384,283,1,5,
384,296,1,5,
384,320,1,5,
384,342,1,5,
384,356,1,5,
384,364,1,5,
384,552,1,5,
384,581,1,5,
384,592,1,5,
384,594,1,5,
384,605,1,5,
384,608,1,5,
384,615,1,5,
384,624,1,5,
384,626,1,5,
384,674,1,5,
384,729,1,5,
384,741,1,5,
384,749,1,5,
384,751,1,5,
384,800,1,5,
384,839,1,5,
384,54,2,1,1
384,481,2,1,1
384,592,2,1,1
384,687,2,1,1
384,784,2,1,1
384,795,2,1,1
384,833,2,1,1
384,862,2,1,1
384,835,2,1,12
384,17,2,1,18
384,25,2,1,24
384,482,2,1,33
384,200,2,1,40
384,289,2,1,48
384,250,2,1,56
384,784,2,2,
384,251,2,4,
384,696,2,4,
384,767,2,4,
384,784,2,4,
384,17,2,5,
384,35,2,5,
384,66,2,5,
384,78,2,5,
384,91,2,5,
384,165,2,5,
384,181,2,5,
384,199,2,5,
384,200,2,5,
384,215,2,5,
384,226,2,5,
384,289,2,5,
384,296,2,5,
384,320,2,5,
384,354,2,5,
384,356,2,5,
384,364,2,5,
384,373,2,5,
384,415,2,5,
384,479,2,5,
384,482,2,5,
384,552,2,5,
384,581,2,5,
384,592,2,5,
384,605,2,5,
384,608,2,5,
384,615,2,5,
384,622,2,5,
384,624,2,5,
384,626,2,5,
384,674,2,5,
384,687,2,5,
384,727,2,5,
384,729,2,5,
384,741,2,5,
384,749,2,5,
384,820,2,5,
384,839,2,5,
384,841,2,5,
384,842,2,5,
384,862,2,5,
384,54,3,1,1
384,481,3,1,1
384,592,3,1,1
384,687,3,1,1
384,784,3,1,1
384,795,3,1,1
384,833,3,1,1
384,862,3,1,1
384,835,3,1,12
384,17,3,1,18
384,25,3,1,24
384,482,3,1,33
384,200,3,1,40
384,289,3,1,48
384,250,3,1,56
384,784,3,2,
384,181,3,4,
384,199,3,4,
384,251,3,4,
384,354,3,4,
384,479,3,4,
384,482,3,4,
384,696,3,4,
384,767,3,4,
384,784,3,4,
384,842,3,4,
384,35,3,5,
384,66,3,5,
384,91,3,5,
384,174,3,5,
384,200,3,5,
384,215,3,5,
384,226,3,5,
384,296,3,5,
384,320,3,5,
384,356,3,5,
384,364,3,5,
384,552,3,5,
384,581,3,5,
384,592,3,5,
384,605,3,5,
384,606,3,5,
384,608,3,5,
384,624,3,5,
384,626,3,5,
384,674,3,5,
384,729,3,5,
384,733,3,5,
384,741,3,5,
384,749,3,5,
384,751,3,5,
384,835,3,5,
384,839,3,5,
384,54,4,1,1
384,481,4,1,1
384,592,4,1,1
384,687,4,1,1
384,795,4,1,1
384,833,4,1,1
384,862,4,1,1
384,835,4,1,12
384,17,4,1,18
384,25,4,1,24
384,482,4,1,33
384,200,4,1,40
384,289,4,1,48
384,250,4,1,56
384,784,4,2,
384,251,4,4,
384,696,4,4,
384,767,4,4,
384,784,4,4,
384,17,4,5,
384,66,4,5,
384,71,4,5,
384,91,4,5,
384,108,4,5,
384,147,4,5,
384,175,4,5,
384,181,4,5,
384,199,4,5,
384,200,4,5,
384,215,4,5,
384,226,4,5,
384,289,4,5,
384,296,4,5,
384,340,4,5,
384,343,4,5,
384,354,4,5,
384,356,4,5,
384,364,4,5,
384,373,4,5,
384,415,4,5,
384,479,4,5,
384,481,4,5,
384,482,4,5,
384,508,4,5,
384,552,4,5,
384,581,4,5,
384,592,4,5,
384,605,4,5,
384,608,4,5,
384,622,4,5,
384,624,4,5,
384,628,4,5,
384,674,4,5,
384,704,4,5,
384,717,4,5,
384,727,4,5,
384,729,4,5,
384,741,4,5,
384,743,4,5,
384,749,4,5,
384,755,4,5,
384,767,4,5,
384,778,4,5,
384,835,4,5,
384,839,4,5,
384,841,4,5,
384,842,4,5,
384,862,4,5,
385,86,1,1,1
385,324,1,1,5
385,828,1,1,7
385,408,1,1,10
385,87,1,1,14
385,552,1,1,17
385,169,1,1,20
385,394,1,1,23
385,493,1,1,26
385,584,1,1,31
385,770,1,1,34
385,757,1,1,37
385,144,1,1,39
385,140,1,1,43
385,316,1,1,48
385,214,1,3,
385,373,1,3,
385,382,1,3,
385,394,1,3,
385,687,1,3,
385,710,1,3,
385,747,1,3,
385,835,1,3,
385,19,1,4,
385,22,1,4,
385,71,1,4,
385,110,1,4,
385,175,1,4,
385,181,1,4,
385,214,1,4,
385,394,1,4,
385,452,1,4,
385,480,1,4,
385,747,1,4,
385,756,1,4,
385,814,1,4,
385,9,1,5,
385,35,1,5,
385,66,1,5,
385,83,1,5,
385,125,1,5,
385,174,1,5,
385,226,1,5,
385,232,1,5,
385,261,1,5,
385,283,1,5,
385,320,1,5,
385,342,1,5,
385,364,1,5,
385,515,1,5,
385,552,1,5,
385,581,1,5,
385,592,1,5,
385,594,1,5,
385,605,1,5,
385,608,1,5,
385,615,1,5,
385,626,1,5,
385,674,1,5,
385,676,1,5,
385,741,1,5,
385,749,1,5,
385,751,1,5,
385,757,1,5,
385,770,1,5,
385,800,1,5,
385,839,1,5,
385,859,1,5,
385,324,2,1,1
385,833,2,1,1
385,408,2,1,4
385,770,2,1,8
385,87,2,1,12
385,394,2,1,16
385,169,2,1,20
385,552,2,1,24
385,493,2,1,28
385,584,2,1,32
385,757,2,1,36
385,144,2,1,40
385,140,2,1,44
385,214,2,1,48
385,316,2,1,52
385,19,2,4,
385,22,2,4,
385,175,2,4,
385,452,2,4,
385,672,2,4,
385,756,2,4,
385,35,2,5,
385,66,2,5,
385,71,2,5,
385,83,2,5,
385,144,2,5,
385,160,2,5,
385,181,2,5,
385,215,2,5,
385,226,2,5,
385,232,2,5,
385,261,2,5,
385,320,2,5,
385,354,2,5,
385,364,2,5,
385,373,2,5,
385,382,2,5,
385,479,2,5,
385,482,2,5,
385,515,2,5,
385,552,2,5,
385,581,2,5,
385,584,2,5,
385,592,2,5,
385,605,2,5,
385,608,2,5,
385,615,2,5,
385,626,2,5,
385,674,2,5,
385,676,2,5,
385,687,2,5,
385,741,2,5,
385,747,2,5,
385,749,2,5,
385,757,2,5,
385,770,2,5,
385,839,2,5,
385,842,2,5,
385,859,2,5,
385,324,3,1,1
385,833,3,1,1
385,408,3,1,4
385,770,3,1,8
385,87,3,1,12
385,394,3,1,16
385,169,3,1,20
385,552,3,1,24
385,493,3,1,28
385,584,3,1,32
385,757,3,1,36
385,144,3,1,40
385,140,3,1,44
385,214,3,1,48
385,316,3,1,52
385,19,3,4,
385,22,3,4,
385,71,3,4,
385,175,3,4,
385,181,3,4,
385,214,3,4,
385,394,3,4,
385,452,3,4,
385,672,3,4,
385,747,3,4,
385,756,3,4,
385,9,3,5,
385,35,3,5,
385,66,3,5,
385,83,3,5,
385,148,3,5,
385,160,3,5,
385,174,3,5,
385,215,3,5,
385,226,3,5,
385,232,3,5,
385,261,3,5,
385,320,3,5,
385,364,3,5,
385,515,3,5,
385,552,3,5,
385,581,3,5,
385,592,3,5,
385,605,3,5,
385,606,3,5,
385,608,3,5,
385,626,3,5,
385,674,3,5,
385,676,3,5,
385,733,3,5,
385,741,3,5,
385,749,3,5,
385,751,3,5,
385,757,3,5,
385,770,3,5,
385,835,3,5,
385,839,3,5,
385,859,3,5,
385,324,4,1,1
385,833,4,1,1
385,408,4,1,4
385,770,4,1,8
385,87,4,1,12
385,394,4,1,16
385,169,4,1,20
385,552,4,1,24
385,493,4,1,28
385,584,4,1,32
385,757,4,1,36
385,144,4,1,40
385,140,4,1,44
385,214,4,1,48
385,316,4,1,52
385,19,4,4,
385,22,4,4,
385,175,4,4,
385,452,4,4,
385,672,4,4,
385,756,4,4,
385,66,4,5,
385,71,4,5,
385,83,4,5,
385,108,4,5,
385,144,4,5,
385,160,4,5,
385,175,4,5,
385,181,4,5,
385,214,4,5,
385,215,4,5,
385,226,4,5,
385,232,4,5,
385,261,4,5,
385,354,4,5,
385,364,4,5,
385,373,4,5,
385,382,4,5,
385,394,4,5,
385,394,4,5,
385,415,4,5,
385,452,4,5,
385,479,4,5,
385,482,4,5,
385,552,4,5,
385,581,4,5,
385,592,4,5,
385,605,4,5,
385,608,4,5,
385,674,4,5,
385,676,4,5,
385,741,4,5,
385,749,4,5,
385,757,4,5,
385,767,4,5,
385,770,4,5,
385,778,4,5,
385,781,4,5,
385,835,4,5,
385,839,4,5,
385,842,4,5,
385,859,4,5,
386,86,1,1,1
386,324,1,1,1
386,408,1,1,1
386,755,1,1,1
386,828,1,1,1
386,324,1,1,5
386,828,1,1,7
386,408,1,1,10
386,87,1,1,14
386,552,1,1,17
386,169,1,1,20
386,394,1,1,23
386,493,1,1,26
386,584,1,1,32
386,770,1,1,36
386,757,1,1,40
386,144,1,1,43
386,140,1,1,48
386,316,1,1,54
386,755,1,2,
386,214,1,3,
386,373,1,3,
386,382,1,3,
386,394,1,3,
386,415,1,3,
386,687,1,3,
386,710,1,3,
386,747,1,3,
386,835,1,3,
386,19,1,4,
386,22,1,4,
386,71,1,4,
386,110,1,4,
386,175,1,4,
386,181,1,4,
386,214,1,4,
386,394,1,4,
386,452,1,4,
386,480,1,4,
386,747,1,4,
386,756,1,4,
386,814,1,4,
386,9,1,5,
386,35,1,5,
386,66,1,5,
386,83,1,5,
386,125,1,5,
386,149,1,5,
386,174,1,5,
386,226,1,5,
386,232,1,5,
386,261,1,5,
386,283,1,5,
386,296,1,5,
386,320,1,5,
386,342,1,5,
386,356,1,5,
386,364,1,5,
386,488,1,5,
386,515,1,5,
386,552,1,5,
386,581,1,5,
386,592,1,5,
386,594,1,5,
386,605,1,5,
386,608,1,5,
386,615,1,5,
386,626,1,5,
386,674,1,5,
386,676,1,5,
386,677,1,5,
386,684,1,5,
386,741,1,5,
386,749,1,5,
386,751,1,5,
386,757,1,5,
386,770,1,5,
386,800,1,5,
386,839,1,5,
386,859,1,5,
386,324,2,1,1
386,408,2,1,1
386,755,2,1,1
386,770,2,1,1
386,833,2,1,1
386,87,2,1,12
386,394,2,1,16
386,169,2,1,20
386,552,2,1,24
386,493,2,1,28
386,584,2,1,34
386,757,2,1,40
386,144,2,1,46
386,140,2,1,52
386,214,2,1,58
386,316,2,1,64
386,755,2,2,
386,398,2,3,
386,19,2,4,
386,22,2,4,
386,175,2,4,
386,452,2,4,
386,672,2,4,
386,756,2,4,
386,35,2,5,
386,41,2,5,
386,66,2,5,
386,71,2,5,
386,83,2,5,
386,118,2,5,
386,144,2,5,
386,149,2,5,
386,160,2,5,
386,165,2,5,
386,181,2,5,
386,215,2,5,
386,226,2,5,
386,232,2,5,
386,261,2,5,
386,296,2,5,
386,320,2,5,
386,354,2,5,
386,356,2,5,
386,364,2,5,
386,373,2,5,
386,382,2,5,
386,415,2,5,
386,479,2,5,
386,482,2,5,
386,486,2,5,
386,515,2,5,
386,552,2,5,
386,581,2,5,
386,584,2,5,
386,592,2,5,
386,593,2,5,
386,596,2,5,
386,605,2,5,
386,608,2,5,
386,615,2,5,
386,626,2,5,
386,674,2,5,
386,676,2,5,
386,677,2,5,
386,684,2,5,
386,687,2,5,
386,741,2,5,
386,747,2,5,
386,749,2,5,
386,755,2,5,
386,757,2,5,
386,770,2,5,
386,839,2,5,
386,842,2,5,
386,859,2,5,
386,324,3,1,1
386,408,3,1,1
386,755,3,1,1
386,770,3,1,1
386,833,3,1,1
386,87,3,1,12
386,394,3,1,16
386,169,3,1,20
386,552,3,1,24
386,493,3,1,28
386,584,3,1,34
386,757,3,1,40
386,144,3,1,46
386,140,3,1,52
386,214,3,1,58
386,316,3,1,64
386,755,3,2,
386,19,3,4,
386,22,3,4,
386,71,3,4,
386,175,3,4,
386,181,3,4,
386,214,3,4,
386,394,3,4,
386,452,3,4,
386,672,3,4,
386,747,3,4,
386,756,3,4,
386,9,3,5,
386,35,3,5,
386,41,3,5,
386,66,3,5,
386,83,3,5,
386,148,3,5,
386,149,3,5,
386,160,3,5,
386,174,3,5,
386,215,3,5,
386,226,3,5,
386,232,3,5,
386,261,3,5,
386,296,3,5,
386,320,3,5,
386,356,3,5,
386,364,3,5,
386,486,3,5,
386,515,3,5,
386,552,3,5,
386,581,3,5,
386,592,3,5,
386,605,3,5,
386,606,3,5,
386,608,3,5,
386,626,3,5,
386,674,3,5,
386,676,3,5,
386,684,3,5,
386,733,3,5,
386,741,3,5,
386,749,3,5,
386,751,3,5,
386,757,3,5,
386,770,3,5,
386,835,3,5,
386,839,3,5,
386,859,3,5,
386,324,4,1,1
386,408,4,1,1
386,770,4,1,1
386,833,4,1,1
386,87,4,1,12
386,394,4,1,16
386,169,4,1,20
386,552,4,1,24
386,493,4,1,28
386,584,4,1,34
386,757,4,1,40
386,144,4,1,46
386,140,4,1,52
386,214,4,1,58
386,316,4,1,64
386,755,4,2,
386,19,4,4,
386,22,4,4,
386,175,4,4,
386,452,4,4,
386,672,4,4,
386,756,4,4,
386,41,4,5,
386,66,4,5,
386,71,4,5,
386,83,4,5,
386,108,4,5,
386,118,4,5,
386,144,4,5,
386,149,4,5,
386,160,4,5,
386,175,4,5,
386,181,4,5,
386,214,4,5,
386,215,4,5,
386,226,4,5,
386,232,4,5,
386,261,4,5,
386,296,4,5,
386,323,4,5,
386,354,4,5,
386,356,4,5,
386,364,4,5,
386,373,4,5,
386,382,4,5,
386,394,4,5,
386,394,4,5,
386,398,4,5,
386,398,4,5,
386,415,4,5,
386,452,4,5,
386,479,4,5,
386,482,4,5,
386,486,4,5,
386,552,4,5,
386,581,4,5,
386,592,4,5,
386,605,4,5,
386,608,4,5,
386,628,4,5,
386,674,4,5,
386,676,4,5,
386,677,4,5,
386,684,4,5,
386,710,4,5,
386,710,4,5,
386,741,4,5,
386,749,4,5,
386,755,4,5,
386,757,4,5,
386,767,4,5,
386,770,4,5,
386,778,4,5,
386,781,4,5,
386,835,4,5,
386,839,4,5,
386,842,4,5,
386,859,4,5,
387,127,1,1,1
387,324,1,1,1
387,582,1,1,4
387,481,1,1,7
387,331,1,1,10
387,608,1,1,13
387,553,1,1,16
387,19,1,1,19
387,134,1,1,22
387,545,1,1,25
387,639,1,1,28
387,223,1,1,31
387,313,1,1,34
387,543,1,1,34
387,199,1,1,37
387,624,1,1,40
387,374,1,1,43
387,222,1,1,46
387,16,1,3,
387,193,1,3,
387,199,1,3,
387,309,1,3,
387,427,1,3,
387,587,1,3,
387,656,1,3,
387,664,1,3,
387,687,1,3,
387,717,1,3,
387,775,1,3,
387,806,1,3,
387,853,1,3,
387,862,1,3,
387,91,1,5,
387,98,1,5,
387,105,1,5,
387,125,1,5,
387,152,1,5,
387,174,1,5,
387,191,1,5,
387,200,1,5,
387,222,1,5,
387,226,1,5,
387,283,1,5,
387,303,1,5,
387,319,1,5,
387,342,1,5,
387,364,1,5,
387,412,1,5,
387,552,1,5,
387,555,1,5,
387,556,1,5,
387,564,1,5,
387,581,1,5,
387,588,1,5,
387,592,1,5,
387,594,1,5,
387,604,1,5,
387,605,1,5,
387,608,1,5,
387,615,1,5,
387,619,1,5,
387,624,1,5,
387,640,1,5,
387,674,1,5,
387,678,1,5,
387,691,1,5,
387,741,1,5,
387,743,1,5,
387,751,1,5,
387,800,1,5,
387,807,1,5,
387,324,2,1,1
387,481,2,1,1
387,582,2,1,3
387,127,2,1,6
387,608,2,1,9
387,545,2,1,12
387,553,2,1,15
387,19,2,1,18
387,374,2,1,21
387,134,2,1,24
387,223,2,1,27
387,199,2,1,30
387,639,2,1,33
387,313,2,1,36
387,543,2,1,36
387,624,2,1,39
387,222,2,1,42
387,221,2,3,
387,629,2,3,
387,16,2,5,
387,91,2,5,
387,98,2,5,
387,134,2,5,
387,152,2,5,
387,160,2,5,
387,193,2,5,
387,199,2,5,
387,200,2,5,
387,202,2,5,
387,215,2,5,
387,226,2,5,
387,303,2,5,
387,314,2,5,
387,319,2,5,
387,341,2,5,
387,364,2,5,
387,374,2,5,
387,412,2,5,
387,544,2,5,
387,552,2,5,
387,556,2,5,
387,559,2,5,
387,564,2,5,
387,581,2,5,
387,588,2,5,
387,592,2,5,
387,605,2,5,
387,608,2,5,
387,615,2,5,
387,619,2,5,
387,622,2,5,
387,624,2,5,
387,639,2,5,
387,640,2,5,
387,664,2,5,
387,674,2,5,
387,687,2,5,
387,691,2,5,
387,717,2,5,
387,741,2,5,
387,743,2,5,
387,806,2,5,
387,807,2,5,
387,853,2,5,
387,862,2,5,
387,324,3,1,1
387,481,3,1,1
387,582,3,1,3
387,127,3,1,6
387,608,3,1,9
387,545,3,1,12
387,553,3,1,15
387,19,3,1,18
387,374,3,1,21
387,134,3,1,24
387,223,3,1,27
387,199,3,1,30
387,639,3,1,33
387,313,3,1,36
387,543,3,1,36
387,624,3,1,39
387,222,3,1,42
387,91,3,5,
387,98,3,5,
387,105,3,5,
387,152,3,5,
387,160,3,5,
387,174,3,5,
387,191,3,5,
387,200,3,5,
387,215,3,5,
387,222,3,5,
387,226,3,5,
387,257,3,5,
387,303,3,5,
387,319,3,5,
387,364,3,5,
387,412,3,5,
387,552,3,5,
387,555,3,5,
387,556,3,5,
387,581,3,5,
387,587,3,5,
387,588,3,5,
387,592,3,5,
387,604,3,5,
387,605,3,5,
387,608,3,5,
387,619,3,5,
387,624,3,5,
387,640,3,5,
387,664,3,5,
387,674,3,5,
387,691,3,5,
387,717,3,5,
387,741,3,5,
387,743,3,5,
387,751,3,5,
387,807,3,5,
388,127,1,1,1
388,324,1,1,1
388,356,1,1,1
388,582,1,1,1
388,776,1,1,1
388,582,1,1,4
388,481,1,1,7
388,331,1,1,10
388,608,1,1,13
388,553,1,1,16
388,19,1,1,19
388,134,1,1,22
388,545,1,1,25
388,639,1,1,28
388,223,1,1,31
388,313,1,1,34
388,543,1,1,34
388,199,1,1,40
388,624,1,1,46
388,374,1,1,52
388,222,1,1,58
388,356,1,2,
388,16,1,3,
388,193,1,3,
388,199,1,3,
388,309,1,3,
388,427,1,3,
388,587,1,3,
388,656,1,3,
388,664,1,3,
388,687,1,3,
388,717,1,3,
388,775,1,3,
388,806,1,3,
388,853,1,3,
388,862,1,3,
388,91,1,5,
388,98,1,5,
388,105,1,5,
388,125,1,5,
388,152,1,5,
388,174,1,5,
388,191,1,5,
388,200,1,5,
388,222,1,5,
388,226,1,5,
388,283,1,5,
388,296,1,5,
388,303,1,5,
388,319,1,5,
388,342,1,5,
388,356,1,5,
388,364,1,5,
388,412,1,5,
388,552,1,5,
388,555,1,5,
388,556,1,5,
388,564,1,5,
388,581,1,5,
388,588,1,5,
388,592,1,5,
388,594,1,5,
388,604,1,5,
388,605,1,5,
388,608,1,5,
388,615,1,5,
388,619,1,5,
388,624,1,5,
388,640,1,5,
388,674,1,5,
388,678,1,5,
388,691,1,5,
388,729,1,5,
388,741,1,5,
388,743,1,5,
388,751,1,5,
388,800,1,5,
388,807,1,5,
388,127,2,1,1
